age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,services,single,secondary,no,91,no,no,cellular,3,sep,213,1,185,1,success,yes
56,management,married,tertiary,no,616,no,no,cellular,6,feb,156,1,-1,0,unknown,yes
26,blue-collar,married,secondary,no,5795,yes,no,cellular,14,may,1094,2,-1,0,unknown,yes
37,services,married,secondary,no,4017,no,no,cellular,16,oct,156,1,-1,0,unknown,yes
37,management,single,tertiary,no,455,yes,no,cellular,13,aug,904,6,-1,0,unknown,yes
54,services,divorced,secondary,no,0,no,no,cellular,1,jun,174,1,81,2,success,yes
30,technician,single,tertiary,no,635,no,no,cellular,13,aug,851,8,-1,0,unknown,yes
56,retired,divorced,tertiary,no,13094,no,no,cellular,25,may,1064,1,-1,0,unknown,yes
30,technician,single,tertiary,no,1289,yes,no,unknown,21,may,1697,2,-1,0,unknown,yes
56,admin.,divorced,secondary,no,1693,no,no,cellular,26,oct,238,4,442,4,failure,yes
40,entrepreneur,married,tertiary,no,3585,no,no,cellular,15,sep,506,3,-1,0,unknown,yes
38,technician,married,secondary,no,6728,no,no,cellular,21,aug,252,4,-1,0,unknown,yes
45,admin.,married,secondary,no,205,no,no,cellular,4,may,552,1,90,2,success,yes
49,management,married,tertiary,no,4751,no,no,cellular,12,aug,884,4,-1,0,unknown,yes
23,services,single,secondary,no,870,no,no,cellular,29,dec,296,1,176,4,success,yes
56,blue-collar,married,secondary,no,249,yes,no,unknown,29,may,791,2,-1,0,unknown,yes
41,technician,single,tertiary,no,1646,yes,no,cellular,5,may,258,1,90,7,success,yes
55,management,married,tertiary,no,3848,yes,no,cellular,8,apr,222,2,-1,0,unknown,yes
28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
26,management,single,tertiary,no,45,no,no,cellular,10,jul,1187,3,-1,0,unknown,yes
59,technician,married,primary,no,4198,no,no,cellular,14,jan,309,1,91,10,success,yes
30,student,single,tertiary,no,3300,no,no,cellular,21,nov,1571,1,-1,0,unknown,yes
61,retired,married,secondary,no,86,no,no,cellular,23,oct,149,1,-1,0,unknown,yes
45,entrepreneur,married,unknown,no,3133,yes,yes,cellular,10,jul,804,1,-1,0,unknown,yes
32,management,single,tertiary,no,935,no,no,cellular,9,nov,165,1,91,7,success,yes
27,admin.,divorced,secondary,no,451,yes,no,cellular,16,jul,652,1,-1,0,unknown,yes
29,management,single,tertiary,no,1170,no,no,cellular,20,apr,453,1,-1,0,unknown,yes
30,technician,single,secondary,no,853,no,no,cellular,29,oct,279,1,148,1,failure,yes
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,yes
56,blue-collar,married,primary,no,8163,no,no,cellular,14,aug,1231,4,-1,0,unknown,yes
28,management,single,tertiary,no,890,yes,no,cellular,7,sep,201,1,-1,0,unknown,yes
85,retired,divorced,primary,no,7613,no,no,cellular,18,feb,355,3,-1,0,unknown,yes
60,unknown,married,unknown,no,17297,no,no,cellular,26,aug,664,11,-1,0,unknown,yes
32,services,married,secondary,no,1273,yes,no,cellular,16,apr,1365,2,328,1,failure,yes
43,blue-collar,single,secondary,no,3,yes,no,unknown,9,may,929,3,-1,0,unknown,yes
32,management,single,secondary,no,1088,yes,no,cellular,6,apr,317,1,363,2,success,yes
47,management,single,tertiary,no,86,no,no,cellular,5,aug,253,1,97,4,success,yes
66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,yes
34,management,single,tertiary,no,2159,no,no,unknown,18,feb,386,1,-1,0,unknown,yes
55,blue-collar,married,secondary,no,196,no,no,cellular,21,aug,81,1,-1,0,unknown,yes
55,services,divorced,secondary,no,0,no,no,cellular,27,sep,262,6,193,4,success,yes
34,management,divorced,tertiary,no,2240,no,no,cellular,8,sep,220,2,184,3,success,yes
47,services,married,secondary,no,405,no,yes,cellular,8,aug,994,2,-1,0,unknown,yes
71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,369,1,-1,0,unknown,yes
32,management,single,tertiary,no,1781,no,no,cellular,8,apr,321,1,-1,0,unknown,yes
44,admin.,divorced,tertiary,no,558,yes,no,cellular,31,mar,262,2,-1,0,unknown,yes
30,management,single,tertiary,no,502,no,yes,cellular,18,jul,572,1,-1,0,unknown,yes
36,management,married,tertiary,no,625,yes,no,cellular,18,jul,1360,9,-1,0,unknown,yes
33,admin.,married,secondary,no,855,no,no,cellular,15,apr,110,1,-1,0,unknown,yes
39,admin.,married,secondary,no,130,yes,yes,cellular,4,feb,1290,2,-1,0,unknown,yes
47,technician,married,secondary,no,1167,yes,no,cellular,30,apr,968,1,87,5,failure,yes
46,technician,single,tertiary,no,4414,no,no,cellular,18,aug,504,7,-1,0,unknown,yes
60,admin.,married,unknown,no,478,no,no,cellular,19,jul,173,2,311,8,failure,yes
31,services,single,secondary,no,1027,no,no,cellular,2,jul,217,3,-1,0,unknown,yes
74,retired,married,tertiary,no,1843,no,no,cellular,15,sep,251,2,184,3,success,yes
41,self-employed,married,secondary,no,3123,yes,no,cellular,3,apr,1203,2,135,2,failure,yes
47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,2,-1,0,unknown,yes
33,admin.,single,secondary,no,555,yes,no,cellular,9,sep,204,1,365,1,success,yes
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,yes
50,blue-collar,married,primary,no,4108,yes,no,cellular,7,aug,526,2,-1,0,unknown,yes
37,services,single,secondary,no,278,yes,no,unknown,3,jun,1045,3,-1,0,unknown,yes
33,management,single,tertiary,no,5437,no,no,cellular,4,may,267,1,91,1,failure,yes
34,blue-collar,married,secondary,no,1089,yes,no,cellular,13,may,394,3,-1,0,unknown,yes
31,technician,married,secondary,yes,-367,yes,no,cellular,18,jul,474,2,-1,0,unknown,yes
46,technician,single,secondary,no,874,no,no,cellular,19,nov,819,3,-1,0,unknown,yes
26,technician,single,tertiary,no,11862,no,no,cellular,13,feb,119,1,-1,0,unknown,yes
43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes
53,services,married,secondary,no,6170,no,no,cellular,13,aug,838,4,-1,0,unknown,yes
30,management,married,tertiary,no,1942,yes,yes,cellular,21,nov,436,2,178,3,other,yes
58,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,206,1,461,1,failure,yes
28,technician,single,tertiary,no,676,no,no,cellular,5,feb,1138,2,-1,0,unknown,yes
33,technician,married,secondary,no,133,no,no,cellular,12,nov,627,2,192,1,success,yes
30,management,single,tertiary,no,364,no,no,cellular,30,apr,306,2,-1,0,unknown,yes
27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,yes
60,retired,married,tertiary,no,108,no,no,cellular,26,aug,624,1,-1,0,unknown,yes
34,admin.,married,tertiary,no,142,yes,no,cellular,13,may,459,1,-1,0,unknown,yes
40,management,married,tertiary,no,0,no,no,cellular,6,aug,131,2,98,6,success,yes
56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown,yes
27,management,single,tertiary,no,616,yes,no,cellular,22,may,685,1,101,1,other,yes
35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073,1,-1,0,unknown,yes
39,unemployed,single,tertiary,no,7,yes,no,cellular,20,nov,931,4,-1,0,unknown,yes
38,management,married,tertiary,no,613,no,no,cellular,30,apr,242,1,86,1,success,yes
32,technician,married,secondary,no,765,yes,yes,cellular,14,apr,850,2,-1,0,unknown,yes
37,services,married,secondary,no,1543,yes,no,cellular,16,feb,138,2,-1,0,unknown,yes
73,management,married,tertiary,no,1609,no,no,cellular,14,jul,169,2,-1,0,unknown,yes
31,admin.,married,secondary,no,35,no,no,cellular,13,aug,315,2,105,1,success,yes
32,management,married,tertiary,no,1331,no,no,cellular,12,nov,126,1,92,5,failure,yes
28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,705,1,-1,0,unknown,yes
25,blue-collar,single,primary,no,292,yes,yes,cellular,18,may,1027,2,-1,0,unknown,yes
49,technician,married,tertiary,no,1071,no,no,cellular,17,jun,169,1,-1,0,unknown,yes
60,retired,married,primary,no,1542,yes,no,unknown,14,may,930,1,-1,0,unknown,yes
29,management,single,tertiary,no,15459,no,no,cellular,18,feb,264,7,-1,0,unknown,yes
33,services,single,secondary,no,489,yes,no,cellular,4,may,297,4,334,1,other,yes
60,retired,divorced,secondary,no,4243,no,no,cellular,30,oct,416,2,-1,0,unknown,yes
59,services,married,secondary,no,2965,yes,no,cellular,13,may,1970,3,-1,0,unknown,yes
27,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure,yes
55,services,married,secondary,no,2476,yes,no,unknown,5,may,579,1,-1,0,unknown,yes
24,management,married,secondary,no,867,yes,no,unknown,20,jun,546,10,-1,0,unknown,yes
53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
28,services,single,secondary,no,198,no,no,cellular,5,jul,128,2,-1,0,unknown,yes
42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,280,2,126,11,failure,yes
83,retired,married,primary,no,425,no,no,telephone,22,jun,883,1,140,1,failure,yes
47,blue-collar,married,secondary,no,820,no,no,cellular,18,jan,262,1,91,1,success,yes
28,unemployed,single,tertiary,no,497,yes,no,cellular,24,jul,1602,6,-1,0,unknown,yes
26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,success,yes
26,unemployed,single,tertiary,no,77,no,no,cellular,26,apr,175,1,-1,0,unknown,yes
33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,1290,4,-1,0,unknown,yes
63,retired,married,secondary,no,1612,no,no,telephone,17,feb,233,2,-1,0,unknown,yes
31,management,single,tertiary,no,825,yes,no,unknown,21,may,506,2,-1,0,unknown,yes
31,technician,married,secondary,no,4182,yes,no,cellular,4,may,347,2,-1,0,unknown,yes
51,management,married,tertiary,no,469,no,no,cellular,15,apr,200,1,181,2,success,yes
29,management,single,tertiary,no,3041,yes,no,cellular,8,may,606,3,-1,0,unknown,yes
29,admin.,single,secondary,no,163,yes,yes,unknown,16,may,803,1,-1,0,unknown,yes
44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,yes
65,retired,married,tertiary,no,2416,no,no,cellular,17,feb,221,2,-1,0,unknown,yes
39,blue-collar,single,secondary,no,1672,yes,no,cellular,20,apr,462,1,648,1,failure,yes
51,unemployed,married,primary,no,1162,yes,no,cellular,25,jul,2015,1,-1,0,unknown,yes
28,management,married,tertiary,no,12,yes,no,cellular,9,sep,202,1,-1,0,unknown,yes
41,technician,single,secondary,no,650,yes,no,cellular,20,nov,2420,3,-1,0,unknown,yes
35,management,single,tertiary,no,2646,no,no,cellular,13,oct,221,1,182,1,success,yes
30,student,single,tertiary,no,2539,no,no,telephone,5,mar,199,5,-1,0,unknown,yes
32,technician,single,tertiary,no,705,yes,no,cellular,25,may,414,2,35,4,failure,yes
48,technician,married,secondary,yes,0,no,no,unknown,30,may,682,1,-1,0,unknown,yes
34,technician,single,secondary,no,2729,yes,no,cellular,18,nov,835,1,-1,0,unknown,yes
39,unemployed,married,tertiary,no,201,no,no,cellular,3,jun,699,1,119,1,failure,yes
74,retired,married,primary,no,1765,no,no,telephone,11,sep,290,2,-1,0,unknown,yes
38,technician,single,secondary,no,3278,no,no,cellular,19,aug,645,14,-1,0,unknown,yes
33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,323,1,80,14,other,yes
52,blue-collar,married,secondary,no,955,no,yes,cellular,3,feb,153,1,48,3,success,yes
53,management,divorced,tertiary,no,50,yes,no,cellular,15,may,669,1,337,3,failure,yes
31,technician,married,secondary,no,318,no,no,cellular,2,dec,310,1,-1,0,unknown,yes
34,retired,married,primary,no,4499,no,no,unknown,21,may,1681,1,-1,0,unknown,yes
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,30,apr,381,1,160,2,other,yes
56,admin.,married,secondary,no,1694,no,no,cellular,21,aug,793,10,-1,0,unknown,yes
41,management,married,tertiary,no,0,yes,no,cellular,18,nov,897,3,-1,0,unknown,yes
32,self-employed,single,tertiary,no,46,yes,no,cellular,14,jun,485,2,-1,0,unknown,yes
35,management,single,tertiary,no,1396,yes,no,cellular,13,may,809,1,300,1,failure,yes
34,blue-collar,married,primary,no,-1,yes,no,cellular,18,may,1057,6,355,1,other,yes
29,management,married,tertiary,no,10576,no,no,unknown,15,may,1224,2,-1,0,unknown,yes
28,services,single,secondary,no,168,no,no,cellular,12,jan,387,1,194,1,other,yes
27,technician,single,secondary,no,158,no,no,unknown,1,jul,650,2,-1,0,unknown,yes
52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,16,apr,583,1,147,1,success,yes
34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,yes
25,admin.,single,secondary,no,285,no,no,cellular,3,jul,658,3,-1,0,unknown,yes
36,admin.,married,secondary,no,96,no,no,cellular,30,apr,208,1,87,1,success,yes
39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes
31,blue-collar,single,secondary,no,1979,yes,yes,cellular,6,may,1205,1,-1,0,unknown,yes
32,technician,married,secondary,no,484,yes,no,cellular,12,aug,668,2,463,1,success,yes
26,technician,single,secondary,no,2002,no,no,cellular,29,jan,146,1,-1,0,unknown,yes
59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222,4,94,2,success,yes
64,retired,married,secondary,no,466,yes,no,cellular,18,oct,526,1,-1,0,unknown,yes
26,blue-collar,married,secondary,no,246,yes,no,unknown,16,may,1143,3,-1,0,unknown,yes
56,unemployed,married,primary,no,3391,no,no,cellular,21,apr,243,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,1905,yes,no,cellular,16,jul,709,2,-1,0,unknown,yes
56,retired,married,secondary,no,3738,yes,no,cellular,17,apr,156,1,305,6,other,yes
34,services,single,secondary,no,528,yes,no,cellular,2,sep,121,3,100,5,other,yes
36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes
51,technician,married,secondary,no,100,no,no,cellular,2,feb,467,2,-1,0,unknown,yes
18,student,single,unknown,no,108,no,no,cellular,8,sep,169,1,-1,0,unknown,yes
55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes
46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,1244,1,-1,0,unknown,yes
37,management,married,tertiary,no,57,no,no,cellular,5,feb,345,1,-1,0,unknown,yes
35,blue-collar,divorced,secondary,no,0,yes,no,unknown,20,may,1205,1,-1,0,unknown,yes
29,management,single,tertiary,no,307,yes,no,cellular,2,jun,690,1,-1,0,unknown,yes
31,management,single,tertiary,no,1619,no,no,cellular,30,apr,327,2,-1,0,unknown,yes
62,management,divorced,tertiary,no,5943,no,no,telephone,17,feb,196,4,-1,0,unknown,yes
43,management,single,tertiary,no,1696,yes,no,cellular,26,aug,257,1,474,3,failure,yes
30,management,married,tertiary,no,7,yes,no,cellular,28,aug,173,1,164,4,other,yes
42,technician,single,secondary,no,1364,yes,no,unknown,15,may,1867,6,-1,0,unknown,yes
40,management,married,secondary,no,406,yes,no,unknown,12,jun,577,2,-1,0,unknown,yes
40,technician,divorced,secondary,no,311,no,no,cellular,6,aug,738,2,-1,0,unknown,yes
57,management,divorced,unknown,no,854,no,no,cellular,6,oct,480,1,40,5,success,yes
59,services,single,secondary,no,739,no,no,cellular,14,jan,408,1,-1,0,unknown,yes
34,technician,married,tertiary,no,8029,yes,no,cellular,14,aug,593,4,-1,0,unknown,yes
35,admin.,single,secondary,no,321,no,no,cellular,21,jul,143,1,412,3,other,yes
22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,1,-1,0,unknown,yes
50,technician,divorced,unknown,no,2794,no,no,cellular,12,aug,1336,2,-1,0,unknown,yes
26,management,single,tertiary,no,1623,no,no,cellular,2,jun,479,1,-1,0,unknown,yes
30,blue-collar,married,secondary,no,486,yes,no,unknown,29,may,1109,3,-1,0,unknown,yes
43,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,yes
37,admin.,married,secondary,no,597,no,no,cellular,2,jun,395,1,-1,0,unknown,yes
23,student,single,secondary,no,381,no,no,cellular,23,feb,696,1,189,2,other,yes
43,admin.,single,secondary,no,733,yes,no,cellular,21,aug,126,1,88,4,success,yes
47,management,single,tertiary,no,86,no,no,cellular,30,apr,387,3,87,1,success,yes
35,admin.,married,secondary,no,898,yes,no,cellular,9,apr,214,1,-1,0,unknown,yes
53,management,married,tertiary,no,1624,no,no,cellular,5,feb,158,3,-1,0,unknown,yes
41,admin.,married,secondary,no,55,yes,no,unknown,8,may,1120,2,-1,0,unknown,yes
57,housemaid,married,tertiary,no,2326,no,no,cellular,17,apr,378,1,-1,0,unknown,yes
60,retired,married,unknown,no,209,no,no,cellular,14,aug,391,3,106,1,failure,yes
50,technician,divorced,secondary,no,0,no,no,cellular,1,apr,280,1,184,3,success,yes
38,entrepreneur,married,secondary,no,593,yes,yes,cellular,24,jul,1484,24,-1,0,unknown,yes
69,technician,married,tertiary,no,482,no,no,cellular,29,jul,478,1,267,1,failure,yes
35,blue-collar,married,primary,no,22,yes,no,cellular,15,may,1190,2,302,2,other,yes
43,admin.,married,secondary,no,378,no,no,cellular,30,jul,782,8,-1,0,unknown,yes
39,blue-collar,married,secondary,no,276,no,no,cellular,9,jun,334,2,-1,0,unknown,yes
58,retired,married,primary,no,1241,no,no,cellular,18,aug,194,2,-1,0,unknown,yes
32,admin.,married,secondary,no,200,no,no,cellular,1,sep,729,1,29,3,failure,yes
53,technician,single,tertiary,no,185,yes,no,cellular,8,may,1448,2,-1,0,unknown,yes
41,technician,single,tertiary,no,431,no,no,cellular,22,oct,133,1,107,2,success,yes
32,blue-collar,married,secondary,no,1879,no,no,cellular,6,feb,591,8,-1,0,unknown,yes
36,services,divorced,secondary,yes,0,no,yes,cellular,15,jul,687,7,-1,0,unknown,yes
27,self-employed,single,tertiary,no,347,no,no,cellular,6,aug,385,4,-1,0,unknown,yes
46,management,married,tertiary,no,11385,no,no,cellular,24,mar,269,3,-1,0,unknown,yes
41,technician,married,tertiary,no,515,no,no,cellular,5,aug,837,2,-1,0,unknown,yes
46,technician,single,secondary,no,5862,no,no,cellular,1,jun,84,1,-1,0,unknown,yes
52,services,married,primary,no,306,yes,no,cellular,13,may,650,5,-1,0,unknown,yes
43,management,married,tertiary,no,3518,no,no,cellular,28,dec,206,2,196,2,success,yes
27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes
45,unemployed,married,secondary,no,891,yes,no,unknown,7,jan,118,1,-1,0,unknown,yes
36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,3,-1,0,unknown,yes
33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes
43,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,1,169,3,success,yes
26,admin.,single,secondary,no,255,no,no,cellular,9,feb,190,1,-1,0,unknown,yes
28,admin.,single,secondary,no,377,no,no,cellular,30,apr,571,1,-1,0,unknown,yes
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,3,success,yes
32,management,single,tertiary,no,2667,yes,no,cellular,12,aug,971,2,-1,0,unknown,yes
39,admin.,married,secondary,no,150,no,no,cellular,3,jun,296,4,-1,0,unknown,yes
64,retired,married,secondary,no,1612,no,no,cellular,18,may,336,1,89,5,failure,yes
24,student,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,yes
37,self-employed,single,tertiary,no,1188,no,no,cellular,24,jun,310,1,-1,0,unknown,yes
53,technician,married,secondary,no,6831,no,no,cellular,13,may,1130,2,-1,0,unknown,yes
55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,781,1,-1,0,unknown,yes
56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes
25,technician,single,tertiary,no,3411,no,no,cellular,19,aug,225,2,-1,0,unknown,yes
40,technician,divorced,tertiary,no,4736,yes,no,cellular,11,feb,285,2,-1,0,unknown,yes
