age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35,management,married,secondary,no,533,no,no,cellular,6,aug,221,12,-1,0,unknown,no
42,blue-collar,married,secondary,no,68,yes,no,unknown,27,may,198,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,1214,no,no,cellular,11,aug,104,2,-1,0,unknown,no
25,student,single,secondary,no,963,yes,no,cellular,17,jul,28,1,-1,0,unknown,no
48,admin.,married,secondary,no,-30,yes,no,cellular,7,may,133,1,-1,0,unknown,no
30,self-employed,single,tertiary,no,137,yes,no,cellular,11,may,214,1,-1,0,unknown,no
40,blue-collar,married,primary,no,105,yes,no,cellular,14,may,143,2,370,2,failure,no
33,services,married,secondary,no,1076,no,no,cellular,7,aug,88,1,259,4,failure,no
35,unemployed,single,tertiary,no,154,no,no,cellular,29,jan,105,2,-1,0,unknown,no
37,management,married,tertiary,no,1330,yes,no,unknown,13,may,60,1,-1,0,unknown,no
43,technician,married,secondary,no,1667,no,yes,cellular,4,feb,1213,3,-1,0,unknown,no
31,services,married,secondary,no,447,no,no,cellular,19,mar,220,3,-1,0,unknown,yes
44,self-employed,married,secondary,no,5068,no,no,cellular,8,jul,256,2,-1,0,unknown,no
28,student,single,secondary,no,305,no,no,cellular,7,jul,625,1,-1,0,unknown,no
57,retired,divorced,primary,no,914,no,no,unknown,18,jun,404,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,3310,no,no,cellular,2,jun,344,2,117,2,failure,no
35,blue-collar,married,secondary,no,625,no,no,cellular,13,may,267,1,-1,0,unknown,no
36,blue-collar,married,primary,no,946,yes,no,unknown,18,jun,255,3,-1,0,unknown,no
60,management,married,unknown,no,264,no,no,telephone,1,feb,265,1,-1,0,unknown,yes
43,admin.,married,secondary,no,71,no,no,unknown,7,may,180,5,-1,0,unknown,no
41,admin.,married,secondary,no,-62,yes,yes,unknown,5,may,55,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,313,yes,yes,unknown,7,may,144,1,-1,0,unknown,no
53,management,divorced,secondary,no,28,yes,no,cellular,21,jul,142,1,-1,0,unknown,no
27,services,single,secondary,no,955,no,no,cellular,23,apr,206,1,-1,0,unknown,yes
39,housemaid,married,secondary,no,633,no,no,unknown,9,jun,233,1,-1,0,unknown,no
28,admin.,divorced,secondary,no,-504,yes,yes,cellular,14,may,578,1,-1,0,unknown,yes
46,admin.,married,secondary,no,171,yes,yes,cellular,11,oct,251,1,430,1,failure,no
36,blue-collar,married,primary,no,656,yes,no,cellular,28,jul,71,4,-1,0,unknown,no
53,services,divorced,secondary,no,0,no,no,cellular,12,mar,80,2,-1,0,unknown,yes
51,technician,married,secondary,no,143,yes,no,unknown,16,may,627,1,-1,0,unknown,no
24,technician,single,secondary,no,1371,yes,yes,cellular,7,may,166,2,-1,0,unknown,no
54,services,married,secondary,no,472,no,yes,cellular,21,jul,86,4,-1,0,unknown,no
60,retired,married,tertiary,no,81,yes,no,unknown,5,may,101,1,-1,0,unknown,no
30,housemaid,single,secondary,no,49,yes,no,unknown,13,may,267,2,-1,0,unknown,no
29,self-employed,single,tertiary,no,805,no,no,cellular,23,feb,132,1,103,7,failure,yes
35,technician,divorced,secondary,no,44,yes,yes,cellular,7,may,366,1,167,2,failure,no
27,blue-collar,single,secondary,no,381,yes,no,cellular,18,may,143,1,-1,0,unknown,no
47,technician,married,secondary,no,-18,yes,no,telephone,21,jul,105,2,-1,0,unknown,no
57,admin.,married,secondary,no,1275,no,yes,cellular,15,jul,377,4,-1,0,unknown,no
42,admin.,married,secondary,no,641,no,no,cellular,4,aug,111,1,1,1,other,no
43,entrepreneur,married,tertiary,no,1574,yes,no,cellular,19,nov,167,3,-1,0,unknown,no
43,blue-collar,married,unknown,no,24,yes,no,unknown,13,may,23,2,-1,0,unknown,no
43,management,divorced,secondary,no,0,no,no,cellular,7,jul,75,3,-1,0,unknown,no
45,management,married,tertiary,no,81,no,yes,cellular,30,jul,61,3,-1,0,unknown,no
38,admin.,single,secondary,no,-211,no,yes,cellular,31,jul,166,2,-1,0,unknown,no
47,self-employed,married,secondary,no,1121,no,no,unknown,20,jun,454,6,-1,0,unknown,no
46,services,single,secondary,no,897,yes,no,telephone,18,nov,82,2,-1,0,unknown,no
48,management,married,tertiary,no,0,no,yes,cellular,6,feb,1423,3,-1,0,unknown,no
31,services,single,secondary,no,1192,yes,no,cellular,7,may,156,2,349,2,other,no
32,technician,married,tertiary,no,1559,yes,yes,cellular,14,aug,144,7,-1,0,unknown,no
30,self-employed,married,tertiary,no,163,yes,no,cellular,18,may,149,1,362,8,other,no
25,services,married,secondary,no,10,yes,no,cellular,7,may,51,1,294,1,failure,no
53,technician,married,secondary,no,-46,no,no,cellular,29,jan,87,2,-1,0,unknown,no
74,retired,married,secondary,no,1714,no,no,telephone,17,feb,127,1,-1,0,unknown,yes
39,technician,married,secondary,no,994,no,no,cellular,5,feb,221,1,241,1,failure,no
47,management,single,tertiary,no,0,no,no,unknown,11,jun,58,3,-1,0,unknown,no
53,management,married,tertiary,no,761,no,yes,cellular,28,aug,85,6,-1,0,unknown,no
34,blue-collar,single,secondary,no,13683,yes,no,unknown,3,jun,115,3,-1,0,unknown,no
34,technician,single,secondary,yes,264,no,no,unknown,2,jun,131,2,-1,0,unknown,no
29,admin.,married,secondary,no,36,yes,no,unknown,28,may,126,1,-1,0,unknown,no
36,unknown,married,primary,no,0,no,no,cellular,21,aug,238,2,-1,0,unknown,no
28,management,single,tertiary,no,1530,no,no,cellular,5,aug,98,3,-1,0,unknown,no
39,management,single,tertiary,no,30,yes,no,cellular,13,may,201,3,-1,0,unknown,no
59,retired,married,secondary,no,1723,no,no,unknown,19,jun,70,1,-1,0,unknown,no
53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,99,1,126,3,failure,no
35,technician,married,secondary,no,294,yes,no,cellular,15,jun,238,6,98,5,success,no
27,management,single,tertiary,no,151,yes,no,cellular,16,jul,496,1,-1,0,unknown,yes
40,management,divorced,tertiary,no,-75,yes,no,cellular,18,may,193,2,-1,0,unknown,no
32,admin.,single,unknown,no,2692,yes,no,cellular,18,may,99,2,-1,0,unknown,no
53,blue-collar,married,primary,no,465,yes,no,cellular,7,jul,111,2,-1,0,unknown,no
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes
44,management,divorced,tertiary,no,0,yes,yes,cellular,5,may,297,2,167,1,failure,no
22,student,single,primary,no,3472,no,no,cellular,20,oct,332,1,183,3,failure,yes
40,management,married,tertiary,no,207,yes,no,unknown,5,may,39,1,-1,0,unknown,no
37,technician,married,secondary,no,3043,no,no,cellular,11,aug,123,4,-1,0,unknown,no
57,unemployed,married,primary,no,0,yes,no,cellular,20,nov,231,2,-1,0,unknown,no
40,blue-collar,married,primary,no,60,no,no,cellular,20,nov,325,2,-1,0,unknown,no
37,self-employed,married,tertiary,no,0,no,yes,unknown,30,jun,202,1,-1,0,unknown,no
59,management,married,tertiary,no,1,yes,no,cellular,29,apr,210,1,-1,0,unknown,yes
39,technician,single,secondary,no,1355,yes,no,cellular,14,may,1180,1,-1,0,unknown,yes
36,entrepreneur,married,tertiary,no,1722,yes,no,unknown,7,may,349,2,-1,0,unknown,no
57,retired,married,secondary,no,427,no,no,cellular,29,jan,246,1,-1,0,unknown,no
28,admin.,single,tertiary,no,313,no,yes,cellular,23,sep,124,1,59,6,failure,no
23,technician,single,unknown,no,314,no,no,cellular,30,apr,666,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,718,yes,yes,telephone,13,nov,72,1,-1,0,unknown,no
33,technician,single,secondary,no,390,yes,no,cellular,14,jul,254,2,-1,0,unknown,no
28,technician,single,secondary,no,-219,yes,no,unknown,12,may,386,2,-1,0,unknown,no
44,management,married,secondary,no,488,no,yes,cellular,30,jul,292,11,-1,0,unknown,no
48,admin.,married,secondary,no,113,yes,yes,cellular,9,jul,532,1,-1,0,unknown,no
39,technician,married,secondary,no,-112,no,yes,cellular,11,aug,187,2,-1,0,unknown,no
41,admin.,married,secondary,no,546,yes,no,cellular,4,feb,418,2,-1,0,unknown,no
24,services,single,secondary,no,-148,yes,no,unknown,21,may,641,1,-1,0,unknown,no
48,blue-collar,married,primary,no,6489,yes,no,unknown,19,may,263,1,-1,0,unknown,no
36,management,single,tertiary,no,13315,no,no,cellular,28,jul,43,8,-1,0,unknown,no
47,blue-collar,married,primary,no,214,yes,yes,unknown,9,jun,168,1,-1,0,unknown,no
37,management,single,tertiary,no,240,no,no,unknown,5,jun,1123,1,-1,0,unknown,yes
32,technician,single,secondary,no,29,no,no,cellular,19,aug,156,2,-1,0,unknown,no
37,technician,married,secondary,no,3720,yes,no,cellular,28,jan,561,1,-1,0,unknown,no
41,retired,married,secondary,no,287,no,no,unknown,23,may,236,2,-1,0,unknown,no
30,housemaid,single,secondary,no,358,yes,no,cellular,21,nov,45,2,-1,0,unknown,no
46,blue-collar,single,secondary,no,57,yes,no,unknown,14,may,194,4,-1,0,unknown,no
30,technician,married,secondary,no,-306,yes,yes,unknown,16,may,203,1,-1,0,unknown,no
41,housemaid,married,primary,no,175,no,no,cellular,7,jul,252,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,5058,no,no,cellular,12,may,255,2,357,4,failure,no
40,services,married,secondary,no,293,no,no,telephone,4,feb,192,2,-1,0,unknown,no
56,unemployed,divorced,primary,no,438,no,no,unknown,20,jun,139,2,-1,0,unknown,no
56,technician,married,unknown,no,84,yes,no,cellular,13,may,65,2,370,1,failure,no
49,management,divorced,tertiary,no,1115,no,no,unknown,19,jun,138,9,-1,0,unknown,no
54,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104,2,failure,no
53,management,divorced,tertiary,no,2679,no,no,cellular,20,nov,295,3,-1,0,unknown,yes
57,retired,married,primary,no,-64,yes,no,telephone,24,jul,147,1,-1,0,unknown,no
46,services,divorced,unknown,no,973,no,no,cellular,2,feb,297,1,-1,0,unknown,no
31,unemployed,single,secondary,no,2066,no,yes,cellular,21,aug,162,2,-1,0,unknown,no
49,technician,married,secondary,no,6312,yes,no,unknown,2,jun,93,2,-1,0,unknown,no
45,entrepreneur,divorced,tertiary,no,0,yes,no,unknown,13,may,170,1,-1,0,unknown,no
58,retired,divorced,tertiary,no,3237,no,no,telephone,31,oct,615,1,-1,0,unknown,yes
23,self-employed,single,tertiary,no,780,no,no,cellular,16,sep,393,1,183,3,success,yes
42,management,married,tertiary,no,1272,yes,no,cellular,5,may,117,1,169,1,failure,no
69,retired,married,secondary,no,148,no,no,telephone,4,sep,101,1,-1,0,unknown,no
37,blue-collar,married,primary,no,1053,yes,no,unknown,29,may,194,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,474,yes,yes,unknown,26,may,219,4,-1,0,unknown,no
53,management,married,tertiary,no,696,yes,no,cellular,20,apr,12,6,-1,0,unknown,no
36,technician,single,tertiary,no,306,no,no,cellular,14,aug,111,2,-1,0,unknown,no
18,student,single,unknown,no,35,no,no,telephone,21,aug,104,2,-1,0,unknown,no
51,blue-collar,married,primary,no,14,yes,yes,cellular,20,apr,233,2,329,1,failure,no
27,services,single,secondary,no,1,yes,yes,unknown,2,jun,162,3,-1,0,unknown,no
54,admin.,married,secondary,no,0,yes,yes,cellular,23,jul,117,1,-1,0,unknown,no
45,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,137,1,-1,0,unknown,no
38,services,married,secondary,no,507,yes,no,unknown,8,may,95,1,-1,0,unknown,no
31,services,single,secondary,no,125,no,no,cellular,2,feb,360,1,-1,0,unknown,no
56,retired,married,primary,no,1126,no,no,unknown,17,jun,39,3,-1,0,unknown,no
34,management,married,tertiary,no,714,yes,no,cellular,31,jul,8,27,-1,0,unknown,no
48,entrepreneur,married,secondary,no,183,yes,no,unknown,3,jun,203,9,-1,0,unknown,no
31,technician,single,secondary,no,2544,no,no,cellular,12,jan,229,1,279,2,success,yes
45,technician,married,secondary,no,2128,no,yes,cellular,20,nov,48,3,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,614,yes,no,cellular,16,apr,314,2,331,1,failure,no
31,housemaid,married,primary,no,2603,yes,no,cellular,18,nov,224,1,-1,0,unknown,no
30,management,married,tertiary,no,10639,no,no,cellular,18,aug,75,2,-1,0,unknown,no
33,retired,married,primary,no,171,yes,no,cellular,12,may,304,3,-1,0,unknown,no
56,management,married,secondary,no,0,no,no,telephone,18,nov,189,1,-1,0,unknown,no
35,admin.,married,secondary,no,725,yes,no,cellular,20,nov,219,7,133,1,failure,no
29,student,single,secondary,no,1779,no,no,cellular,4,jun,400,1,-1,0,unknown,yes
66,retired,married,secondary,no,154,no,no,cellular,15,jul,268,5,181,2,failure,yes
36,services,single,secondary,no,92,yes,no,cellular,17,apr,36,1,-1,0,unknown,no
34,self-employed,single,tertiary,no,1943,yes,no,cellular,16,apr,478,2,-1,0,unknown,no
31,technician,single,secondary,yes,25,no,no,cellular,2,feb,381,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,866,yes,no,cellular,16,apr,344,1,-1,0,unknown,no
59,retired,married,secondary,no,4414,yes,no,unknown,30,may,161,1,-1,0,unknown,no
32,technician,single,secondary,no,43,no,no,cellular,5,aug,159,1,-1,0,unknown,no
49,technician,married,secondary,no,2718,no,no,unknown,19,may,114,2,-1,0,unknown,no
50,management,divorced,tertiary,no,405,no,no,cellular,2,jul,146,1,91,6,failure,no
43,management,married,tertiary,no,2759,yes,yes,cellular,8,aug,329,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,968,no,no,cellular,17,apr,464,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,297,no,yes,telephone,27,aug,220,16,-1,0,unknown,no
51,admin.,single,secondary,no,3132,no,no,telephone,5,nov,449,1,176,1,failure,no
40,technician,divorced,secondary,no,-375,yes,no,cellular,13,may,60,5,-1,0,unknown,no
47,admin.,single,secondary,no,1305,no,no,cellular,29,jul,172,2,-1,0,unknown,no
62,management,married,tertiary,no,10373,no,no,cellular,12,aug,344,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,-755,yes,yes,cellular,5,may,162,1,337,1,failure,no
29,admin.,single,secondary,no,854,no,no,cellular,20,jul,175,5,95,1,other,no
50,self-employed,married,secondary,no,3025,no,yes,cellular,6,aug,168,3,-1,0,unknown,no
42,blue-collar,married,primary,no,3,no,no,unknown,18,jun,45,3,-1,0,unknown,no
69,retired,married,secondary,no,0,no,no,cellular,25,aug,412,2,-1,0,unknown,yes
33,blue-collar,married,secondary,no,216,yes,yes,cellular,17,apr,118,1,-1,0,unknown,no
56,retired,married,primary,no,340,yes,no,cellular,21,jul,1220,1,-1,0,unknown,no
52,retired,married,secondary,no,5423,no,yes,cellular,17,nov,93,1,115,1,failure,no
47,management,single,tertiary,no,0,yes,no,cellular,19,nov,50,2,-1,0,unknown,no
74,retired,married,primary,no,0,no,no,telephone,4,sep,113,1,-1,0,unknown,no
29,management,married,tertiary,no,266,yes,no,cellular,29,jan,103,2,-1,0,unknown,no
34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,unknown,yes
50,blue-collar,married,primary,no,1179,no,no,unknown,19,jun,30,1,-1,0,unknown,no
42,management,married,tertiary,no,0,yes,no,cellular,9,jul,98,1,-1,0,unknown,no
48,blue-collar,single,secondary,no,-269,no,no,cellular,2,feb,167,1,263,3,other,no
30,management,single,tertiary,no,77,no,no,cellular,25,aug,342,3,-1,0,unknown,no
36,services,single,secondary,no,0,yes,no,cellular,15,may,1002,4,-1,0,unknown,yes
53,technician,married,secondary,no,6,yes,no,unknown,5,may,517,1,-1,0,unknown,no
36,services,married,secondary,no,24,yes,yes,unknown,11,jun,100,5,-1,0,unknown,no
40,services,married,secondary,no,771,yes,no,cellular,15,may,173,4,-1,0,unknown,no
31,services,single,tertiary,no,2332,no,no,cellular,17,feb,228,1,-1,0,unknown,no
33,blue-collar,married,primary,no,28,no,yes,cellular,5,feb,144,2,-1,0,unknown,no
35,management,married,tertiary,no,611,no,no,cellular,1,oct,305,2,121,1,success,yes
55,blue-collar,married,primary,no,119,no,no,cellular,29,jan,118,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,0,yes,no,cellular,14,may,9,10,330,10,other,no
29,management,married,tertiary,no,5698,no,no,cellular,25,jul,198,1,-1,0,unknown,no
59,self-employed,married,tertiary,no,3800,no,yes,cellular,9,jul,70,1,-1,0,unknown,no
38,technician,married,secondary,no,2000,yes,no,cellular,7,may,198,2,-1,0,unknown,no
35,admin.,married,secondary,no,0,no,no,unknown,12,jun,88,2,-1,0,unknown,no
45,management,married,tertiary,no,1847,no,no,unknown,16,jun,77,5,-1,0,unknown,no
43,entrepreneur,single,secondary,no,5705,no,yes,cellular,16,jul,173,2,-1,0,unknown,no
46,technician,married,secondary,no,4956,yes,no,unknown,16,may,74,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,1130,3,-1,0,unknown,no
25,student,single,unknown,no,2503,no,no,cellular,26,feb,100,2,-1,0,unknown,no
30,technician,single,tertiary,no,0,no,no,cellular,15,sep,214,2,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,4,yes,no,cellular,16,jul,158,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1599,yes,no,unknown,21,may,49,1,-1,0,unknown,no
50,management,married,tertiary,no,4,no,no,cellular,13,aug,143,2,-1,0,unknown,no
43,technician,single,secondary,no,0,yes,no,unknown,14,may,37,3,-1,0,unknown,no
39,blue-collar,divorced,primary,no,1317,yes,no,cellular,20,nov,543,1,170,4,other,yes
51,self-employed,married,secondary,no,1178,no,no,cellular,6,aug,530,2,-1,0,unknown,no
30,student,single,tertiary,no,25,yes,no,unknown,5,may,89,2,-1,0,unknown,no
45,services,married,primary,no,627,yes,no,cellular,12,may,271,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,yes
44,unemployed,married,secondary,no,-407,yes,no,unknown,9,may,119,2,-1,0,unknown,no
56,services,married,secondary,no,530,yes,no,unknown,20,may,51,7,-1,0,unknown,no
37,services,married,secondary,no,345,yes,yes,cellular,16,apr,114,1,148,1,failure,no
22,student,single,secondary,no,330,yes,no,cellular,18,may,105,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,-932,yes,no,unknown,7,may,799,1,-1,0,unknown,no
28,technician,single,secondary,no,216,yes,no,unknown,13,may,66,1,-1,0,unknown,no
39,services,single,secondary,no,1163,yes,no,cellular,7,may,432,3,363,2,other,no
25,management,married,tertiary,no,937,yes,no,cellular,23,jul,115,1,-1,0,unknown,no
56,retired,married,unknown,no,4391,yes,no,unknown,16,may,291,1,-1,0,unknown,no
45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,574,1,-1,0,unknown,yes
49,technician,married,tertiary,no,523,yes,no,cellular,3,apr,203,1,31,2,success,no
52,housemaid,divorced,primary,no,337,no,no,cellular,28,jan,130,1,-1,0,unknown,no
40,management,married,tertiary,no,2487,no,no,cellular,30,apr,126,1,-1,0,unknown,no
31,admin.,married,secondary,no,88,yes,yes,cellular,8,aug,189,2,-1,0,unknown,no
34,entrepreneur,married,unknown,no,-506,no,no,cellular,29,aug,19,16,-1,0,unknown,no
48,management,divorced,tertiary,no,1010,yes,no,cellular,20,aug,65,1,-1,0,unknown,no
33,student,single,tertiary,no,71,no,no,cellular,15,jul,94,4,-1,0,unknown,no
39,management,married,tertiary,no,839,no,yes,cellular,11,oct,365,2,774,11,failure,no
53,admin.,married,secondary,no,1373,no,no,cellular,5,aug,78,2,-1,0,unknown,no
26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367,2,failure,no
58,blue-collar,married,secondary,no,928,no,no,cellular,15,jul,656,3,-1,0,unknown,no
60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes
30,services,married,secondary,no,637,yes,no,cellular,15,may,69,5,-1,0,unknown,no
43,management,married,tertiary,no,228,yes,no,cellular,26,may,55,1,113,1,failure,no
29,blue-collar,single,secondary,no,314,yes,no,cellular,9,apr,161,1,316,2,other,no
33,admin.,married,secondary,no,347,yes,no,cellular,9,feb,7,7,193,13,failure,no
52,technician,married,secondary,no,2944,no,no,cellular,22,aug,22,18,-1,0,unknown,no
